"","cod","transect","tree","common.name","scientific.name","family","dbh","canopy.pos","light","dead","Hcom","Htot","date","utm.east","utm.north","vol","plot.area","total.area"
"1475","CAU_A01","T13",78,"inhare","Helicostylis sp.","Moraceae",14.1,"S",2,FALSE,17.37,21.46,20120326,778782.197,9586260.869,0.459381024,10000,50
"1476","CAU_A01","T13",79,"buiucu","Ormosia flava","Fabaceae",62.1,"C",1,FALSE,18.11,28.89,20120326,778778.9358,9586262.136,1.606423588,10000,50
"1477","CAU_A01","T13",80,"pintadinho","Poeppigia procera","Fabaceae",34.3,"C",1,FALSE,23.06,29.96,20120326,778772.8109,9586261.162,1.048789231,10000,50
"1478","CAU_A01","T13",81,"guajara branco","Pouteria sp.","Sapotaceae",44,"E",1,FALSE,21.09,28.67,20120326,778770.2558,9586251.093,1.258626152,10000,50
"1479","CAU_A01","T13",82,"jatereu","Lecythis idatimon","Lecythidaceae",22.4,"S",2,FALSE,17.94,25.44,20120326,778769.0516,9586261.039,0.682883249,10000,50
"1480","CAU_A01","T13",83,"macucu","Licania guianensis","Chrysobalanaceae",36.5,"C",2,FALSE,22.13,30.88,20120326,778769.1605,9586266.338,1.091654109,10000,50
"1481","CAU_A01","T13",84,"pintadinho","Poeppigia procera","Fabaceae",23.3,"S",2,FALSE,19.29,29.38,20120326,778764.8065,9586260.135,0.72074897,10000,50
"1482","CAU_A01","T13",85,"pau doce","Glycydendron amazonicum","Euphorbiaceae",45,"E",1,FALSE,15.73,28.83,20120326,778762.3771,9586256.176,1.178025226,10000,50
"1483","CAU_A01","T13",86,"pintadinho","Poeppigia procera","Fabaceae",37.8,"E",1,FALSE,11.63,17.2,20120326,778762.3359,9586254.176,0.93288486,10000,50
"1484","CAU_A01","T13",87,"abiurana","Pouteria gongrijpii","Sapotaceae",37,"C",2,FALSE,25.12,34.65,20120326,778760.2973,9586269.221,1.145448848,10000,50
"1485","CAU_A01","T13",88,"macucu","Licania guianensis","Chrysobalanaceae",38.9,"C",2,FALSE,24.65,38.33,20120326,778760.139,9586261.523,1.187914699,10000,50
"1486","CAU_A01","T13",89,"envira amarela","Xylopia sp.","Annonaceae",16.9,"S",2,FALSE,14.62,23.65,20120326,778757.8002,9586261.971,0.508472305,10000,50
"1487","CAU_A01","T13",90,"matamata preto","Eschweilera ovata","Lecythidaceae",38.6,"C",2,FALSE,11.92,29.53,20120326,778752.5607,9586258.378,0.956167231,10000,50
"1488","CAU_A01","T13",92,"pintadinho","Poeppigia procera","Fabaceae",12.5,"S",2,FALSE,8.89,19.69,20120326,778750.2794,9586261.626,0.342082729,10000,50
"1489","CAU_A01","T13",93,"piquiarana","Caryocar glabrum","Caryocaraceae",36.7,"S",2,FALSE,16.66,22.28,20120326,778747.8049,9586255.475,1.010036335,10000,50
"1490","CAU_A01","T13",94,"caramuxi","Pouteria hispida","Sapotaceae",42.7,"C",2,FALSE,16.33,26.31,20120326,778747.7515,9586252.876,1.139756847,10000,50
"1491","CAU_A01","T13",95,"matamata preto","Eschweilera ovata","Lecythidaceae",37.7,"C",2,FALSE,15.14,20.17,20120326,778740.2533,9586253.63,1.004754619,10000,50
"1492","CAU_A01","T13",96,"jatereu","Lecythis idatimon","Lecythidaceae",35.2,"C",2,FALSE,16.36,21.68,20120326,778737.0435,9586257.397,0.970274109,10000,50
"1493","CAU_A01","T13",97,"abiurana branca","Pouteria guianensis","Sapotaceae",18.1,"S",2,FALSE,18.02,24.59,20120326,778734.3279,9586262.354,0.572131033,10000,50
"1494","CAU_A01","T13",98,"louro preto","Nectandra cuspidata","Lauraceae",14.9,"S",2,FALSE,13.77,16.75,20120326,778720.2313,9586261.943,0.449765212,10000,50
"1495","CAU_A01","T13",99,"arataciu","Sagotia racemosa","Euphorbiaceae",10.4,"S",2,FALSE,10.16,13.23,20120326,778717.8863,9586262.092,0.30488766,10000,50
"1496","CAU_A01","T13",100,"matamata preto","Eschweilera ovata","Lecythidaceae",20.5,"S",2,FALSE,14.25,19.61,20120326,778717.4169,9586262.101,0.593164164,10000,50
"1497","CAU_A01","T13",101,"copaiba","Copaifera reticulata","Fabaceae",20.6,"S",2,FALSE,19.33,25.53,20120326,778715.0637,9586261.85,0.650601354,10000,50
"1498","CAU_A01","T13",102,"casca seca","Licania canescens","Chrysobalanaceae",67,"C",1,FALSE,19.08,31.38,20120326,778711.4791,9586270.225,1.737835787,10000,50
"1499","CAU_A01","T13",103,"morta",NA,NA,42.3,NA,NA,TRUE,NA,5.12,20120326,778707.7444,9586271.302,NA,10000,50
"1500","CAU_A01","T13",104,"jatereu","Lecythis idatimon","Lecythidaceae",13.1,"S",2,FALSE,12.74,14.86,20120326,778700.9939,9586262.739,0.394859509,10000,50
"1501","CAU_A01","T13",105,"seringarana","Micrandra minor","Euphorbiaceae",33.3,"C",2,FALSE,18.19,26.78,20120326,778700.9856,9586262.339,0.95518333,10000,50
"1502","CAU_A01","T13",106,"fava amargosa","Vataireopsis speciosa","Fabaceae",37.4,"C",2,FALSE,18.04,28.39,20120326,778699.1162,9586262.778,1.050060567,10000,50
"1503","CAU_A01","T13",107,"matamata branco","Eschweilera coriacea","Lecythidaceae",51.3,"C",2,FALSE,19.28,28.45,20120326,778696.2319,9586259.536,1.394286488,10000,50
"1504","CAU_A01","T13",108,"breu barrote","Tetragastris panamensis","Burseraceae",20.6,"S",2,FALSE,16.62,23.87,20120326,778690.1893,9586262.561,0.622737002,10000,50
"1505","CAU_A01","T13",109,"ingarana","Inga sp.","Fabaceae",10.8,"S",2,FALSE,13.67,17.31,20120326,778692.0486,9586261.631,0.342919807,10000,50
"1506","CAU_A01","T13",110,"axixa","Sterculia pruriens","Malvaceae",30.1,"S",2,FALSE,16.62,23.87,20120326,778686.8851,9586261.737,0.855133569,10000,50
"1507","CAU_A01","T13",111,"ingarana","Inga sp.","Fabaceae",18.8,"S",2,FALSE,16.33,21.7,20120326,778686.4423,9586263.038,0.573961089,10000,50
"1508","CAU_A01","T13",112,"tachi preto","Tachigali myrmecophila","Fabaceae",18.4,"S",2,FALSE,14.63,24.38,20120326,778683.6258,9586263.096,0.546055638,10000,50
"1509","CAU_A01","T13",113,"capueiro","Rinorea guianensis","Violaceae",17.8,"S",2,FALSE,16.45,18.97,20120326,778672.8172,9586262.719,0.549481643,10000,50
"1510","CAU_A01","T13",114,"matamata branco","Eschweilera coriacea","Lecythidaceae",42,"S",2,FALSE,19.63,27.08,20120326,778668.4959,9586258.106,1.185695124,10000,50
"1511","CAU_A01","T13",115,"caramuxi","Pouteria hispida","Sapotaceae",55.1,"E",1,FALSE,20.03,33.85,20120326,778665.2511,9586260.174,1.496605088,10000,50
"1512","CAU_A01","T13",116,"matamata branco","Eschweilera coriacea","Lecythidaceae",37.5,"C",2,FALSE,16.02,23.06,20120326,778666.3133,9586266.153,1.016807213,10000,50
"1513","CAU_A01","T13",117,"matamata preto","Eschweilera ovata","Lecythidaceae",15,"S",2,FALSE,8.43,12.81,20120326,778663.429,9586262.912,0.392337323,10000,50
"1514","CAU_A01","T13",118,"abiurana casca fina","Pouteria retinervis","Sapotaceae",10.1,"S",2,FALSE,12.18,17.57,20120326,778659.6841,9586263.489,0.31356768,10000,50
"1515","CAU_A01","T13",119,"macaranduba","Manilkara huberi","Sapotaceae",40.4,"E",1,FALSE,22.86,26.38,20120326,778654.9818,9586263.185,1.199605452,10000,50
"1516","CAU_A01","T13",120,"joao-mole","Neea oppositifolia","Nyctaginaceae",48.4,"E",1,FALSE,22.53,33.53,20120326,778655.0887,9586268.384,1.3893885,10000,50
"1517","CAU_A01","T13",121,"piquiarana","Caryocar glabrum","Caryocaraceae",38.1,"C",2,FALSE,21.71,26.83,20120326,778653.4954,9586259.415,1.125264481,10000,50
"1518","CAU_A01","T13",122,"jatereu","Lecythis idatimon","Lecythidaceae",41,"C",2,FALSE,14.93,33.08,20120326,778653.244,9586270.023,1.073438285,10000,50
"1519","CAU_A01","T13",123,"caramuxi","Pouteria hispida","Sapotaceae",43.5,"C",2,FALSE,21.29,32.33,20120326,778641.4348,9586266.665,1.250068951,10000,50
"1520","CAU_A01","T13",124,"coquirana","Chrysophyllum sanguinolentum","Sapotaceae",36.1,"C",2,FALSE,23.74,30.7,20120326,778637.2163,9586267.051,1.103878739,10000,50
"1521","CAU_A01","T13",125,"jutai","Hymenaea parvifolia","Fabaceae",42.5,"E",1,FALSE,23.12,30.4,20120326,778631.9027,9586259.859,1.255641071,10000,50
"1522","CAU_A01","T13",126,"abiurana branca","Pouteria guianensis","Sapotaceae",42.9,"C",2,FALSE,23.71,31.18,20120326,778628.5552,9586256.927,1.274791096,10000,50
"1523","CAU_A01","T13",127,"tamaquare","Caraipa grandifolia","Calophyllaceae",22,"S",2,FALSE,19.86,28.47,20120326,778627.2971,9586264.255,0.692785241,10000,50
"1524","CAU_A01","T13",128,"pintadinho","Poeppigia procera","Fabaceae",36.5,"S",2,FALSE,16.77,27.53,20120326,778621.6498,9586263.671,1.007350595,10000,50
"1525","CAU_A01","T13",129,"jatereu","Lecythis idatimon","Lecythidaceae",20.3,"S",2,FALSE,19.07,25.72,20120326,778620.7254,9586264.39,0.640151539,10000,50
"1526","CAU_A01","T13",130,"tachi vermelho","Tachigali paniculata","Fabaceae",72,"E",1,FALSE,24.56,33.35,20120326,778614.0036,9586257.227,1.985743134,10000,50
"1527","CAU_A01","T13",131,"guajara cinza","Pouteria sp.","Sapotaceae",38.7,"C",2,FALSE,25.18,29.79,20120326,778613.0998,9586258.946,1.190119281,10000,50
"1528","CAU_A01","T13",132,"macaranduba","Manilkara huberi","Sapotaceae",53,"C",2,FALSE,22.58,27.88,20120326,778611.51,9586272.981,1.499948463,10000,50
"1529","CAU_A01","T13",133,"parajuba","Manilkara bidentata","Sapotaceae",42.1,"C",2,FALSE,17.96,28.69,20120326,778607.7609,9586273.358,1.157835539,10000,50
"1530","CAU_A01","T14",1,"matamata branco","Eschweilera coriacea","Lecythidaceae",58.4,"C",2,FALSE,22.36,36.97,20120310,779197.9969,9586775.08,1.622112776,10000,50
"1531","CAU_A01","T14",2,"angelim rajado","Zygia racemosa","Fabaceae",50.3,"C",2,FALSE,24.13,37.42,20120310,779201.5828,9586763.692,1.463667688,10000,50
"1532","CAU_A01","T14",3,"jarana","Lecythis lurida","Lecythidaceae",72.4,"E",1,FALSE,29.5,45.53,20120310,779206.1682,9586769.93,2.103780238,10000,50
"1533","CAU_A01","T14",4,"guajara-bolacha","Pouteria oppositifolia","Sapotaceae",71.2,"E",1,FALSE,27.66,44.17,20120310,779211.7236,9586766.146,2.036221908,10000,50
"1534","CAU_A01","T14",5,"jatereu","Lecythis idatimon","Lecythidaceae",22.2,"S",2,FALSE,12.23,22.08,20120310,779213.7727,9586770.905,0.606554449,10000,50
"1535","CAU_A01","T14",6,"tachi preto","Tachigali myrmecophila","Fabaceae",15.4,"S",2,FALSE,11.8,21.31,20120310,779214.4478,9586769.005,0.442122079,10000,50
"1536","CAU_A01","T14",7,"tachirana","Stryphnodendron paniculatum","Fabaceae",19.8,"S",2,FALSE,14.42,25.21,20120310,779215.8503,9586769.015,0.578162032,10000,50
"1537","CAU_A01","T14",8,"macaranduba","Manilkara huberi","Sapotaceae",13.1,"S",2,FALSE,13.19,20.78,20120310,779222.8489,9586768.971,0.398851521,10000,50
"1538","CAU_A01","T14",9,"mato","NI","NI",17.1,"S",2,FALSE,15.34,20.88,20120310,779225.5863,9586768.497,0.52070315,10000,50
"1539","CAU_A01","T14",10,"louro preto","Nectandra cuspidata","Lauraceae",42.4,"C",2,FALSE,25.44,38.12,20120310,779226.4628,9586768.075,1.288381942,10000,50
"1540","CAU_A01","T14",11,"caramuxi","Pouteria hispida","Sapotaceae",10,"S",2,FALSE,9.36,14.73,20120310,779228.7821,9586767.961,0.288120502,10000,50
"1541","CAU_A01","T14",12,"abiurana branca","Pouteria guianensis","Sapotaceae",19.1,"S",2,FALSE,11.45,20.7,20120310,779230.2116,9586768.17,0.524750026,10000,50
"1542","CAU_A01","T14",13,"taperebarana","Spondias sp.","Anacardiaceae",11.5,"S",2,FALSE,6.92,11.2,20120310,779236.2382,9586767.845,0.296702509,10000,50
"1543","CAU_A01","T14",14,"ingarana","Inga sp.","Fabaceae",48.3,"C",1,FALSE,20.06,33.6,20120310,779238.1002,9586767.802,1.341091794,10000,50
"1544","CAU_A01","T14",15,"jatereu","Lecythis idatimon","Lecythidaceae",21,"S",2,FALSE,17.7,27.6,20120310,779240.5552,9586765.255,0.644484543,10000,50
"1545","CAU_A01","T14",16,"abiurana","Pouteria gongrijpii","Sapotaceae",53.4,"S",1,FALSE,18.27,34.38,20120310,779250.7756,9586764.864,1.419550369,10000,50
"1546","CAU_A01","T14",17,"breu vermelho","Protium hebetatum","Burseraceae",15,"S",2,FALSE,10.1,15.4,20120310,779272.6488,9586760.884,0.413433947,10000,50
"1547","CAU_A01","T14",18,"jatereu","Lecythis idatimon","Lecythidaceae",22.5,"S",2,FALSE,15.02,21.33,20120310,779281.0083,9586760.545,0.651038033,10000,50
"1548","CAU_A01","T14",19,"matamata branco","Eschweilera coriacea","Lecythidaceae",80,"E",1,FALSE,30.63,47.27,20120310,779280.9273,9586759.951,2.311977705,10000,50
"1549","CAU_A01","T14",20,"matamata branco","Eschweilera coriacea","Lecythidaceae",42.7,"C",2,FALSE,13.96,27.96,20120310,779287.0231,9586766.992,1.089124356,10000,50
"1550","CAU_A01","T14",21,"andirobarana","Guarea guidonia","Meliaceae",24.2,"S",2,FALSE,16.55,24.85,20120310,779287.9394,9586760.005,0.711651577,10000,50
"1551","CAU_A01","T14",22,"axixa","Sterculia pruriens","Malvaceae",39.6,"S",2,FALSE,18.39,32.7,20120310,779287.6965,9586758.221,1.107621381,10000,50
"1552","CAU_A01","T14",23,"abiurana branca","Pouteria guianensis","Sapotaceae",19.9,"S",2,FALSE,11.45,18.1,20120310,779290.2318,9586759.693,0.543067919,10000,50
"1553","CAU_A01","T14",24,"jatereu","Lecythis idatimon","Lecythidaceae",19.7,"S",2,FALSE,9.84,16.29,20120310,779293.8457,9586758.797,0.515364667,10000,50
"1554","CAU_A01","T14",25,"jatereu","Lecythis idatimon","Lecythidaceae",24.7,"S",2,FALSE,12.4,20.1,20120310,779294.0065,9586759.978,0.665828145,10000,50
"1555","CAU_A01","T14",26,"caramuxi","Pouteria hispida","Sapotaceae",52.2,"C",1,FALSE,22.02,34.35,20120310,779296.7048,9586762.646,1.470252809,10000,50
"1556","CAU_A01","T14",27,"inga branco","Inga thibaudiana","Fabaceae",17.6,"S",1,FALSE,15.48,24.67,20120310,779301.1948,9586757.897,0.534811236,10000,50
"1557","CAU_A01","T14",28,"louro preto","Nectandra cuspidata","Lauraceae",15.6,"S",2,FALSE,9.53,15.79,20120310,779304.8897,9586757.595,0.420087077,10000,50
"1558","CAU_A01","T14",29,"matamata branco","Eschweilera coriacea","Lecythidaceae",17.1,"S",2,FALSE,12.75,17.41,20120310,779306.1706,9586756.715,0.493532644,10000,50
"1559","CAU_A01","T14",30,"morta",NA,NA,37.9,NA,NA,TRUE,NA,2.87,20120310,779310.2969,9586756.153,NA,10000,50
"1560","CAU_A01","T14",31,"cucutitiriba","Pouteria sp.","Sapotaceae",28.8,"C",2,FALSE,16.94,27.59,20120310,779314.5312,9586756.383,0.828704846,10000,50
"1561","CAU_A01","T14",32,"breu barrote","Tetragastris panamensis","Burseraceae",18.2,"S",2,FALSE,9.81,16.86,20120310,779316.2043,9586754.952,0.481912037,10000,50
"1562","CAU_A01","T14",33,"abiurana","Pouteria gongrijpii","Sapotaceae",57.2,"S",1,FALSE,22.93,34.02,20120310,779320.1146,9586763.091,1.605864089,10000,50
"1563","CAU_A01","T14",34,"jatereu","Lecythis idatimon","Lecythidaceae",48,"S",2,FALSE,10.15,16.25,20120310,779325.4413,9586764.485,1.095110171,10000,50
"1564","CAU_A01","T14",35,"jarana","Lecythis lurida","Lecythidaceae",45.3,"C",1,FALSE,20.03,31.92,20120310,779324.2396,9586748.804,1.270520172,10000,50
"1565","CAU_A01","T14",37,"abiurana branca","Pouteria guianensis","Sapotaceae",11,"S",2,FALSE,11.89,18.25,20120310,779337.4552,9586753.261,0.334425449,10000,50
"1566","CAU_A01","T14",38,"jatereu","Lecythis idatimon","Lecythidaceae",26.4,"C",1,FALSE,17.2,31.46,20120310,779338.8306,9586753.074,0.773955981,10000,50
"1567","CAU_A01","T14",39,"abiurana","Pouteria gongrijpii","Sapotaceae",37,"C",2,FALSE,25.28,43.24,20120310,779340.0708,9586748.464,1.147558329,10000,50
"1568","CAU_A01","T14",40,"matamata vermelho","Eschweilera coriacea","Lecythidaceae",39.2,"C",2,FALSE,22.19,34.6,20120310,779341.0424,9586755.598,1.159695003,10000,50
"1569","CAU_A01","T14",41,"jatereu","Lecythis idatimon","Lecythidaceae",38.6,"C",2,FALSE,28.78,9.22,20120310,779341.9863,9586755.672,1.234436231,10000,50
"1570","CAU_A01","T14",42,"jatereu","Lecythis idatimon","Lecythidaceae",29.2,"S",2,FALSE,16.95,31.24,20120310,779342.4984,9586752.574,0.838462365,10000,50
"1571","CAU_A01","T14",43,"matamata branco","Eschweilera coriacea","Lecythidaceae",12.5,"S",2,FALSE,14.3,23.08,20120310,779345.3033,9586752.596,0.392602614,10000,50
"1572","CAU_A01","T14",44,"arataciu","Sagotia racemosa","Euphorbiaceae",11.2,"S",2,FALSE,13.48,20.69,20120310,779349.2272,9586750.548,0.352078068,10000,50
"1573","CAU_A01","T14",45,"ingarana","Inga sp.","Fabaceae",14.1,"S",2,FALSE,13.87,20.97,20120310,779349.7936,9586751.278,0.430381961,10000,50
"1574","CAU_A01","T14",46,"matamata branco","Eschweilera coriacea","Lecythidaceae",53.1,"C",2,FALSE,25.58,42.28,20120310,779350.9946,9586760.097,1.557616811,10000,50
"1575","CAU_A01","T14",47,"piquiarana","Caryocar glabrum","Caryocaraceae",76.4,"C",2,FALSE,24.09,37.17,20120310,779351.2898,9586745.12,2.075074752,10000,50
"1576","CAU_A01","T14",48,"matamata branco","Eschweilera coriacea","Lecythidaceae",36,"C",2,FALSE,22.64,35.11,20120310,779351.1549,9586744.129,1.086283238,10000,50
"1577","CAU_A01","T14",49,"matamata branco","Eschweilera coriacea","Lecythidaceae",49,"C",2,FALSE,25.28,41.78,20120310,779357.0753,9586749.883,1.451416949,10000,50
"1578","CAU_A01","T14",50,"jatereu","Lecythis idatimon","Lecythidaceae",21.1,"S",2,FALSE,17.69,26.53,20120310,779367.2023,9586748.806,0.646944007,10000,50
"1579","CAU_A01","T14",51,"jatereu","Lecythis idatimon","Lecythidaceae",21.8,"S",2,FALSE,12.82,23.18,20120310,779369.0227,9586748.457,0.605613973,10000,50
"1580","CAU_A01","T14",53,"inga vermelho","Inga alba","Fabaceae",35.1,"S",2,FALSE,13.73,24.16,20120310,779393.5055,9586744.892,0.920035755,10000,50
"1581","CAU_A01","T14",54,"axixa","Sterculia pruriens","Malvaceae",18.8,"S",2,FALSE,14.24,20,20120310,779407.1712,9586742.984,0.551628889,10000,50
"1582","CAU_A01","T14",55,"macucu","Licania guianensis","Chrysobalanaceae",14,"S",2,FALSE,11.24,17.41,20120310,779408.5222,9586742.715,0.402539619,10000,50
"1583","CAU_A01","T14",56,"freijo branco","Cordia scabrifolia","Boraginaceae",41,"C",2,FALSE,18.74,31.67,20120310,779406.5873,9586733.006,1.146520764,10000,50
"1584","CAU_A01","T14",57,"matamata branco","Eschweilera coriacea","Lecythidaceae",43,"C",2,FALSE,13.2,24.33,20120310,779415.7968,9586738.104,1.077891348,10000,50
"1585","CAU_A01","T14",58,"pau santo","Zollernia paraensis","Fabaceae",89.3,"C",1,FALSE,18.66,33.51,20120310,779421.2694,9586736.198,2.195591552,10000,50
"1586","CAU_A01","T14",59,"fava orelha-de-macaco","Enterolobium schomburgkii","Fabaceae",84.4,"E",1,FALSE,33.47,46.2,20120310,779432.2231,9586735.952,2.480777308,10000,50
"1587","CAU_A01","T14",60,"mapatirana","Pourouma minor","Urticaceae",41.1,"E",1,FALSE,16.48,31,20120310,779435.3659,9586734.103,1.106860588,10000,50
"1588","CAU_A01","T14",61,"axixa","Sterculia pruriens","Malvaceae",41.6,"C",2,FALSE,16.71,40.2,20120310,779440.1138,9586733.258,1.122609681,10000,50
"1589","CAU_A01","T14",62,"capueiro","Rinorea guianensis","Violaceae",13.2,"S",2,FALSE,7.73,14.59,20120310,779446.8286,9586734.061,0.343813944,10000,50
"1590","CAU_A01","T14",63,"capueiro","Rinorea guianensis","Violaceae",22,"C",2,FALSE,15.12,24.86,20120310,779450.4507,9586733.442,0.640147201,10000,50
"1591","CAU_A01","T14",64,"abiu cramuri","NI","NI",42.7,"C",2,FALSE,24.98,34.74,20120310,779451.0667,9586735.358,1.289165763,10000,50
"1592","CAU_A01","T14",65,"tachirana","Stryphnodendron paniculatum","Fabaceae",40.1,"C",2,FALSE,17.91,32.77,20120310,779452.4348,9586742.223,1.110758532,10000,50
"1593","CAU_A01","T14",66,"capueiro","Rinorea guianensis","Violaceae",21,"C",2,FALSE,19.83,29.42,20120310,779455.6293,9586732.41,0.666059997,10000,50
"1594","CAU_A01","T14",67,"breu barrote","Tetragastris panamensis","Burseraceae",36,"S",2,FALSE,17.55,36.74,20120310,779464.0664,9586734.807,1.009003798,10000,50
"1595","CAU_A01","T14",68,"capueiro","Rinorea guianensis","Violaceae",10.2,"S",2,FALSE,8.92,14.16,20120310,779465.0468,9586730.329,0.28887256,10000,50
"1596","CAU_A01","T14",69,"matamata vermelho","Eschweilera coriacea","Lecythidaceae",19.2,"S",2,FALSE,17.09,35.78,20120310,779465.1445,9586730.819,0.591907139,10000,50
"1597","CAU_A01","T14",70,"abiurana","Pouteria gongrijpii","Sapotaceae",40.7,"E",1,FALSE,22.83,41.85,20120310,779467.758,9586731.012,1.206590939,10000,50
"1598","CAU_A01","T14",71,"parajuba","Manilkara bidentata","Sapotaceae",29.8,"C",1,FALSE,22.67,36.82,20120310,779471.2042,9586729.51,0.927823484,10000,50
"1599","CAU_A01","T14",72,"coracao-de-negro","Chamaecrista xinguensis","Fabaceae",22.1,"S",2,FALSE,12.57,19.29,20120310,779473.025,9586729.249,0.609089605,10000,50
"1600","CAU_A01","T14",73,"capueiro","Rinorea guianensis","Violaceae",11,"S",1,FALSE,11.09,15.75,20120310,779487.3336,9586725.758,0.327742802,10000,50
"1601","CAU_A01","T14",74,"matamata preto","Eschweilera ovata","Lecythidaceae",17.9,"S",1,FALSE,4.22,6.58,20120310,779491.3058,9586726,0.372191074,10000,50
"1602","CAU_A01","T14",75,"capueiro","Rinorea guianensis","Violaceae",11.7,"S",1,FALSE,8.02,11.18,20120310,779495.2074,9586725.746,0.3141588,10000,50
"1603","CAU_A01","T14",76,"tauari","Couratari stellata","Lecythidaceae",55,"E",1,FALSE,24.39,38.95,20120310,779502.9118,9586724.547,1.582097527,10000,50
"1604","CAU_A01","T14",77,"matamata branco","Eschweilera coriacea","Lecythidaceae",41,"C",2,FALSE,21.42,33.41,20120310,779503.8766,9586724.409,1.19180182,10000,50
"1605","CAU_A01","T14",78,"abiurana","Pouteria gongrijpii","Sapotaceae",39.2,"C",1,FALSE,19.06,32.59,20120310,779504.4272,9586728.27,1.109705788,10000,50
"1606","CAU_A01","T14",79,"morta",NA,NA,52.2,NA,NA,TRUE,NA,1.85,20120310,779507.7452,9586730.827,NA,10000,50
"1607","CAU_A01","T14",80,"capueiro","Rinorea guianensis","Violaceae",23.5,"S",2,FALSE,16.49,26.85,20120310,779509.6231,9586723.287,0.693665763,10000,50
"1608","CAU_A01","T14",81,"abiurana","Pouteria gongrijpii","Sapotaceae",40.7,"S",1,FALSE,19.66,30.5,20120310,779509.8749,9586728.503,1.155437266,10000,50
"1609","CAU_A01","T14",82,"abiurana","Pouteria gongrijpii","Sapotaceae",67.5,"E",1,FALSE,26.71,42.65,20120310,779516.238,9586717.899,1.927727238,10000,50
"1610","CAU_A01","T14",83,"goiabao","Pradosia cochlearia","Sapotaceae",59.1,"C",1,FALSE,27.93,38.04,20120310,779525.5425,9586721.016,1.747436985,10000,50
"1611","CAU_A01","T14",84,"morta",NA,NA,18,NA,NA,TRUE,NA,7.99,20120310,779527.9687,9586720.771,NA,10000,50
"1612","CAU_A01","T14",85,"capueiro","Rinorea guianensis","Violaceae",16.6,"S",1,FALSE,18.33,25.46,20120310,779531.7715,9586719.825,0.534840083,10000,50
"1613","CAU_A01","T14",86,"jatereu","Lecythis idatimon","Lecythidaceae",18.8,"S",2,FALSE,17.35,21.41,20120310,779538.071,9586719.129,0.584127577,10000,50
"1614","CAU_A01","T14",87,"tanibuca","Terminalia amazonia","Combretaceae",49.3,"C",1,FALSE,26.33,41.6,20120310,779536.8851,9586710.813,1.476150327,10000,50
"1615","CAU_A01","T14",88,"abiurana","Pouteria gongrijpii","Sapotaceae",39.5,"C",1,FALSE,29.65,40.11,20120310,779537.2567,9586727.225,1.269367577,10000,50
"1616","CAU_A01","T14",89,"cajuacu","Anacardium spruceanum","Anacardiaceae",63.3,"C",1,FALSE,22.47,36.32,20120310,779540.4077,9586725.159,1.737639446,10000,50
"1617","CAU_A01","T14",90,"jarana","Lecythis lurida","Lecythidaceae",50.3,"C",1,FALSE,25.34,31.61,20120310,779540.4359,9586725.357,1.484568565,10000,50
"1618","CAU_A01","T14",91,"abiurana","Pouteria gongrijpii","Sapotaceae",59,"C",1,FALSE,27.69,34.55,20120310,779544.6859,9586713.741,1.740605584,10000,50
"1619","CAU_A01","T14",92,"uxirana","Sacoglottis guianensis","Humiriaceae",20.2,"S",2,FALSE,17.15,25.07,20120310,779545.4765,9586719.285,0.618207141,10000,50
"1620","CAU_A01","T14",93,"matamata branco","Eschweilera coriacea","Lecythidaceae",35,"S",2,FALSE,20.91,31.36,20120310,779560.6501,9586708.333,1.036830821,10000,50
"1621","CAU_A01","T14",94,"capueiro","Rinorea guianensis","Violaceae",10,"S",2,FALSE,11.66,18.16,20120310,779564.248,9586716.305,0.307062268,10000,50
"1622","CAU_A01","T14",95,"abiurana","Pouteria gongrijpii","Sapotaceae",16.4,"S",2,FALSE,19.49,28.23,20120310,779567.5966,9586715.625,0.538944933,10000,50
"1623","CAU_A01","T14",96,"abiurana","Pouteria gongrijpii","Sapotaceae",38.9,"C",2,FALSE,26.21,38.32,20120310,779568.046,9586722.228,1.209227783,10000,50
"1624","CAU_A01","T14",97,"fava orelha-de-macaco","Enterolobium schomburgkii","Fabaceae",80.5,"E",1,FALSE,24.35,32.35,20120310,779573.9761,9586722.392,2.174551511,10000,50
"1625","CAU_A01","T14",98,"coracao-de-negro","Swartzia corrugata","Fabaceae",35,"C",1,FALSE,29.77,41.91,20120310,779573.2467,9586710.375,1.148599078,10000,50
"1626","CAU_A01","T14",99,"macaranduba","Manilkara huberi","Sapotaceae",74.6,"E",1,FALSE,32.01,44.06,20120310,779589.578,9586707.541,2.208760975,10000,50
"1627","CAU_A01","T14",100,"abiurana","Pouteria gongrijpii","Sapotaceae",35.4,"C",2,FALSE,20.87,34.88,20120310,779598.4142,9586710.826,1.046150044,10000,50
"1628","CAU_A01","T14",101,"tauari","Couratari stellata","Lecythidaceae",57,"E",1,FALSE,28.45,42.76,20120310,779599.8614,9586710.62,1.704446879,10000,50
"1629","CAU_A01","T14",102,"andirobarana","Guarea guidonia","Meliaceae",12.5,"S",2,FALSE,11.67,19.83,20120310,779599.8896,9586710.818,0.3701477,10000,50
"1630","CAU_A01","T14",103,"guajara-bolacha","Pouteria oppositifolia","Sapotaceae",65,"E",1,FALSE,30.86,41.74,20120310,779603.1794,9586713.177,1.947669205,10000,50
